strata,Year,Observer,Species,total,itotal,ibb,sing1pair2,flock,total.v,itotal.v,ibb.v,sing1pair2.v,flock.v,total.cov,itotal.cov,var.N,var.Ni,ibb.cov,var.Nib,sing1pair2.cov,var.Nsing1pair2,flock.cov,var.Nflock,total.area,total.area.var,density.total,density.itotal,density.ibb,density.sing1pair2,density.flock,layer.area,diff,M,total.est,itotal.est,ibbtotal.est,sing1pair2.est,flock.est,m,area
V High,2002,CPD,EMGO,879,1096,900,683,196,92.890977443609,131.429197994987,97.5263157894737,59.5532581453634,18.2149122807018,8.31282635650121,10.7883121870168,109208.399558557,141102.43710573,10.8599336487833,76727.8611389504,8.38444781826772,47738.9510222812,-0.0716214617665097,33510.5338400461,174.331502796112,2.38568038520649,5.04211795287526,6.2868728968729,5.162578108746,3.91782316474835,1.12429478812691,1400.33922639048,65.7348328049994,328.674164024997,7060.67555349891,8803.7547288223,7229.36063498182,5486.28145965843,1574.39409384049,57,YKG
V High,2002,CPD,BRAN,1757,1948,1144,953,804,1245.32581453634,1502.79010025063,666.5664160401,476.52694235589,378.453007518797,23.3362944184725,26.7379289133328,1593576.40461243,1884729.39010137,21.8404523891877,756096.847166411,18.4388178943274,542371.780163252,4.89747652414508,601582.792424706,174.331502796112,2.38568038520649,10.0784997078519,11.1741135064858,6.56221039600602,5.46659659737215,4.61190311047976,1400.33922639048,65.7348328049994,328.674164024997,14113.3184840701,15647.5494632718,9189.32062935467,7655.08965015297,6458.22883391709,57,YKG
V High,2002,CPD,TAVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.331502796112,2.38568038520649,0,0,0,0,0,1400.33922639048,65.7348328049994,328.674164024997,0,0,0,0,0,57,YKG
V High,2002,CPD,SNGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.331502796112,2.38568038520649,0,0,0,0,0,1400.33922639048,65.7348328049994,328.674164024997,0,0,0,0,0,57,YKG
V High,2002,CPD,GWFG,2001,2253,1508,1256,745,1192.13157894737,1456.96804511278,568.71679197995,406.284461152882,245.3164160401,37.1959907447033,41.4292802393464,1022252.55885814,1229086.29480267,27.4265932272196,427250.658044947,23.1933037325764,306912.417017069,14.0026870121268,265064.767421217,174.331502796112,2.38568038520649,11.4781319951119,12.9236538655608,8.65018643109885,7.20466456064997,4.27346743446197,1400.33922639048,65.7348328049994,328.674164024997,16073.2784784429,18097.4994562378,12113.1953750584,10088.9743972635,5984.3040811794,57,YKG
V High,2002,CPD,CCGO,2578,3367,3148,2359,219,1273.35776942356,2119.42355889724,1810.9649122807,1028.38408521303,31.9924812030075,38.4122461900244,49.2278905831106,1032328.50948296,1735374.71925652,45.7431803359556,1467614.7450283,34.9275359428693,814534.832960703,3.48471024715504,42299.7323183719,174.331502796112,2.38568038520649,14.787918182608,19.3137783246086,18.0575509848138,13.5316908428131,1.25622733979486,1400.33922639048,65.7348328049994,328.674164024997,20708.101907759,27045.8413977598,25286.6969765809,18948.9574865801,1759.14442117891,57,YKG
V High,2002,CPD,TUSW,537,753,552,336,201,163.355263157895,204.133458646617,67.3984962406015,28.1315789473684,105.610902255639,8.36310876125898,11.6664105112581,210650.425257848,231627.215935111,9.30670521422149,50724.4417966384,6.00340346422238,21699.9959873544,2.3597052970366,161886.819716685,174.331502796112,2.38568038520649,3.08033827155178,4.31935701765082,3.16638124003088,1.92736249393184,1.15297577761994,1400.33922639048,65.7348328049994,328.674164024997,4313.51851220582,6048.56506460146,4434.00785612218,2698.96130372655,1614.55720847927,57,YKG
V High,2002,CPD,SPEI,206,332,332,206,0,27.3840852130326,61.7543859649123,61.7543859649123,27.3840852130326,0,3.01888125606234,4.60106211831788,36939.868165565,82841.4590758178,4.60106211831788,82841.4590758178,3.01888125606234,36939.868165565,0,0,174.331502796112,2.38568038520649,1.18165676711297,1.90441770233741,1.90441770233741,1.18165676711297,0,1400.33922639048,65.7348328049994,328.674164024997,1654.72032311806,2666.83081201552,2666.83081201552,1654.72032311806,0,57,YKG
V High,2002,CPD,LTDU,59,84,84,59,0,3.53446115288221,6.93233082706767,6.93233082706767,3.53446115288221,0,1.31015505785896,1.89998949763635,4575.6927076344,8859.09570720979,1.89998949763635,8859.09570720979,1.31015505785896,4575.6927076344,0,0,174.331502796112,2.38568038520649,0.338435676017793,0.48184062348296,0.48184062348296,0.338435676017793,0,1400.33922639048,65.7348328049994,328.674164024997,473.924752737697,674.740325931637,674.740325931637,473.924752737697,0,57,YKG
V High,2002,CPD,COEI,27,38,38,27,0,1.28947368421053,2.76190476190476,2.76190476190476,1.28947368421053,0,0.124390914161066,0.201287748901485,2049.28648140279,4366.71321180105,0.201287748901485,4366.71321180105,0.124390914161066,2049.28648140279,0,0,174.331502796112,2.38568038520649,0.15487734326238,0.217975520147053,0.217975520147053,0.15487734326238,0,1400.33922639048,65.7348328049994,328.674164024997,216.880819049455,305.239671254788,305.239671254788,216.880819049455,0,57,YKG
V High,2002,CPD,UNSC,366,418,418,366,0,71.1766917293233,90.1904761904762,90.1904761904762,71.1766917293233,0,7.32361388984699,8.27479456046837,79800.5360400594,100609.782324765,8.27479456046837,100609.782324765,7.32361388984699,79800.5360400594,0,0,174.331502796112,2.38568038520649,2.09944843089004,2.39773072161759,2.39773072161759,2.09944843089004,0,1400.33922639048,65.7348328049994,328.674164024997,2939.93999155927,3357.63638380267,3357.63638380267,2939.93999155927,0,57,YKG
High,2002,WDE,BRAN,125,140,56,41,84,110.218931475029,135.20325203252,10.8617886178862,5.38966318234611,80.0487804878049,4.11122689139234,4.40732991744443,631682.499910616,776940.646249254,0.865109097492296,64441.6688770237,0.5690060714402,32209.7638161611,3.54222081995214,462300.786217405,105.634515520492,2.22115185343192,1.18332534952319,1.32532439146598,0.530129756586391,0.388130714643608,0.795194634879587,1458.90202237965,105.49763611,527.48818055,1726.3557455525,1933.5184350188,773.407374007519,566.244684541219,1160.11106101128,42,YKG
High,2002,WDE,TUSW,394,604,504,294,100,116.095238095238,191.851335656214,104,37.0731707317073,58.9732868757259,8.03086002156836,12.1626717789624,531004.807786461,764490.88045732,10.5564656655365,328215.336234408,6.4246539081424,112901.700293525,1.60620611342597,353176.038263028,105.634515520492,2.22115185343192,3.72984150169711,5.71782808889607,4.77116780927752,2.78318122207855,0.946660279618555,1458.90202237965,105.49763611,527.48818055,5441.47330998147,8341.75096250967,6960.66636606767,4060.38871353947,1381.084596442,42,YKG
High,2002,WDE,SPEI,58,90,90,58,0,4.33914053426249,9.44250871080139,9.44250871080139,4.33914053426249,0,0.236636397025486,0.434309016925699,28955.7397118775,62892.9191927975,0.434309016925699,62892.9191927975,0.236636397025486,28955.7397118775,0,0,105.634515520492,2.22115185343192,0.549062962178762,0.8519942516567,0.8519942516567,0.549062962178762,0,1458.90202237965,105.49763611,527.48818055,801.029065936359,1242.9761367978,1242.9761367978,801.029065936359,0,42,YKG
High,2002,WDE,GWFG,2545,2729,1444,1260,1285,2276.00290360046,2541.82868757259,666.778164924506,542.19512195122,982.929732868757,46.3975873484996,50.8005817418469,8107052.40259134,8532991.24383355,19.2577203809007,3386056.83098781,14.8547259875534,3072084.38308844,31.5428613609462,3318171.7668797,105.634515520492,2.22115185343192,24.0925041162922,25.8343590307904,13.6697744376919,11.9279195231938,12.1645845930984,1458.90202237965,105.49763611,527.48818055,35148.6029794488,37689.7986369021,19942.8615726224,17401.6659151692,17746.9370642797,42,YKG
High,2002,WDE,CCGO,1065,1320,1026,771,294,495.405923344948,735.95818815331,418.05574912892,229.991289198606,90.1951219512195,16.6895917572378,20.9879262140039,2345345.03901027,3403912.4062418,15.1303332102553,2034563.46727966,10.8319987534891,1159693.25010408,5.85759300374863,456051.683915954,105.634515520492,2.22115185343192,10.0819319779376,12.4959156909649,9.71273446888638,7.29875075585906,2.78318122207855,1458.90202237965,105.49763611,527.48818055,14708.5509521073,18230.3166730344,14169.9279594949,10648.1622385678,4060.38871353947,42,YKG
High,2002,WDE,SWANN,89,89,0,0,89,5.22938443670151,5.22938443670151,0,0,5.22938443670151,2.26057312662605,2.26057312662605,18273.0958741385,18273.0958741385,0,0,0,0,2.26057312662605,18273.0958741385,105.634515520492,2.22115185343192,0.842527648860514,0.842527648860514,0,0,0.842527648860514,1458.90202237965,105.49763611,527.48818055,1229.16529083338,1229.16529083338,0,0,1229.16529083338,42,YKG
High,2002,WDE,SACR,123,191,180,112,11,11.4337979094077,28.4488966318235,23.3310104529617,8.42276422764228,0.978513356562137,1.82698185378105,2.93335377434513,62135.8503519502,153060.87198685,2.54288143080807,128741.043065839,1.43650951024399,48007.7571633628,0.390472343537058,5617.35990444901,105.634515520492,2.22115185343192,1.16439214393082,1.80812113407144,1.7039885033134,1.06025951317278,0.104132630758041,1458.90202237965,105.49763611,527.48818055,1698.73405362366,2637.87157920422,2485.9522735956,1546.81474801504,151.91930560862,42,YKG
High,2002,WDE,COEI,12,12,12,12,0,2.45296167247387,2.45296167247387,2.45296167247387,2.45296167247387,0,0.0727668107311056,0.0727668107311056,15030.5665596318,15030.5665596318,0.0727668107311056,15030.5665596318,0.0727668107311056,15030.5665596318,0,0,105.634515520492,2.22115185343192,0.113599233554227,0.113599233554227,0.113599233554227,0.113599233554227,0,1458.90202237965,105.49763611,527.48818055,165.73015157304,165.73015157304,165.73015157304,165.73015157304,0,42,YKG
High,2002,WDE,TAVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.634515520492,2.22115185343192,0,0,0,0,0,1458.90202237965,105.49763611,527.48818055,0,0,0,0,0,42,YKG
High,2002,WDE,SNGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.634515520492,2.22115185343192,0,0,0,0,0,1458.90202237965,105.49763611,527.48818055,0,0,0,0,0,42,YKG
High,2002,WDE,EMGO,367,447,340,260,107,54.7346109175377,82.6254355400697,50.137049941928,28.9872241579559,14.4488966318235,5.36648932035323,7.25197159633607,269843.395407568,372081.537901944,5.52941420221346,228974.421049036,3.64393192623062,149418.329089121,1.72255739412261,80718.0901670559,105.634515520492,2.22115185343192,3.4742432262001,4.23157144989494,3.21864495070309,2.46131672700824,1.01292649919185,1458.90202237965,105.49763611,527.48818055,5068.58046894213,6173.44814609573,4695.68762790279,3590.81995074919,1477.76051819294,42,YKG
Low,2002,WDE,CCGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.807466515944,5.32363810269332,0,0,0,0,0,7352.46381749913,347.00124843,1735.00624215,0,0,0,0,0,30,YKG
Low,2002,WDE,COEI,16,17,4,3,13,8.53333333333333,9.63333333333333,0.533333333333333,0.3,5.63333333333333,1.79519959932165,1.90739957427926,801788.235726317,905143.750487913,0.448799899830414,50111.7647328948,0.33659992487281,28187.8676622533,1.45859967444884,529305.514991202,112.807466515944,5.32363810269332,0.141834583243109,0.150699244695804,0.0354586458107774,0.026593984358083,0.115240598885026,7352.46381749913,347.00124843,1735.00624215,1042.83364136503,1108.01074395034,260.708410341257,195.531307755943,847.302333609087,30,YKG
Low,2002,WDE,EMGO,27,34,34,27,0,4.92068965517241,8.18850574712644,8.18850574712644,4.92068965517241,0,0.462387168897038,0.575817738446337,493458.826692049,820900.450730152,0.575817738446337,820900.450730152,0.462387168897038,493458.826692049,0,0,112.807466515944,5.32363810269332,0.239345859222747,0.301398489391608,0.301398489391608,0.239345859222747,0,7352.46381749913,347.00124843,1735.00624215,1759.78176980349,2216.02148790069,2216.02148790069,1759.78176980349,0,30,YKG
Low,2002,WDE,BRAN,11,11,6,6,5,2.79195402298851,2.79195402298851,0.648275862068965,0.648275862068965,0.833333333333333,0.154348689848851,0.154348689848851,277328.167109464,277328.167109464,0.094502090770792,64418.028848173,0.094502090770792,64418.028848173,0.0598465990780587,82680.2817098387,112.807466515944,5.32363810269332,0.0975112759796377,0.0975112759796377,0.053187968716166,0.053187968716166,0.0443233072634717,7352.46381749913,347.00124843,1735.00624215,716.948128438458,716.948128438458,391.062615511886,391.062615511886,325.885512926572,30,YKG
Low,2002,WDE,TUSW,269,369,236,136,133,552.585057471264,572.493103448276,60.6712643678161,20.6022988505747,562.736781609195,15.7510947420095,19.6426534211176,50066180.427018,49397004.882441,9.0767645651494,4535214.91861843,5.18520588604132,1561678.36488719,10.5658888559682,53762508.3445006,112.807466515944,5.32363810269332,2.38459393077478,3.27106007604421,2.09206010283586,1.20559395756643,1.17899997320835,7352.46381749913,347.00124843,1735.00624215,17532.6405954496,24050.350853981,15381.7962101342,8864.08595160275,8668.55464384681,30,YKG
Low,2002,WDE,SPEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.807466515944,5.32363810269332,0,0,0,0,0,7352.46381749913,347.00124843,1735.00624215,0,0,0,0,0,30,YKG
Low,2002,WDE,GWFG,372,398,208,182,190,578.8,643.098850574713,167.098850574713,132.754022988506,194.988505747126,13.3797010421918,14.3057995376071,54080640.6018548,59994247.2408756,8.41801623759535,15200687.0844847,7.4919177421801,12073068.4082343,5.88778330001173,18760613.9464426,112.807466515944,5.32363810269332,3.29765406040229,3.52813525817235,1.84384958216042,1.61336838439037,1.68428567601192,7352.46381749913,347.00124843,1735.00624215,24245.8821617369,25940.4868289551,13556.8373377454,11862.2326705272,12383.6494912097,30,YKG
Low,2002,WDE,SWANN,45,45,0,0,45,2.74137931034483,2.74137931034483,0,0,2.74137931034483,1.35808831156188,1.35808831156188,247010.898735642,247010.898735642,0,0,0,0,1.35808831156188,247010.898735642,112.807466515944,5.32363810269332,0.398909765371245,0.398909765371245,0,0,0.398909765371245,7352.46381749913,347.00124843,1735.00624215,2932.96961633915,2932.96961633915,0,0,2932.96961633915,30,YKG
Low,2002,WDE,SACR,67,101,92,58,9,18.0471264367816,29.6885057471264,23.9264367816092,12.8229885057471,2.7,2.88013463314168,3.49203449509806,1627388.63245807,2731694.64411404,2.48223472047963,2309220.1558303,1.87033485852325,1213553.63168624,1.00979977461843,253690.80896028,112.807466515944,5.32363810269332,0.593932317330521,0.895330806722128,0.815548853647879,0.514150364256272,0.079781953074249,7352.46381749913,347.00124843,1735.00624215,4366.86587321606,6582.88736111675,5996.29343784892,3780.27194994823,586.593923267829,30,YKG
Low,2002,WDE,TAVS,54,68,50,36,18,11.751724137931,14.7540229885057,7.47126436781609,4.30344827586207,7.69655172413793,1.0527239602939,1.83399880567263,1179704.37403206,1427564.93520547,2.63060738573529,609899.084373826,1.84933254035655,361420.0518318,-0.796608580062651,797363.608372963,112.807466515944,5.32363810269332,0.478691718445494,0.602796978783215,0.443233072634717,0.319127812296996,0.159563906148498,7352.46381749913,347.00124843,1735.00624215,3519.56353960698,4432.04297580138,3258.85512926572,2346.37569307132,1173.18784653566,30,YKG
Low,2002,WDE,SNGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.807466515944,5.32363810269332,0,0,0,0,0,7352.46381749913,347.00124843,1735.00624215,0,0,0,0,0,30,YKG
Medium,2002,WDE,GWFG,346,372,216,190,156,355.741538461538,395.821538461538,115.421538461538,92.9415384615385,109.52,29.3700227604434,31.3697565001514,5223151.7586225,5745930.38568986,18.0671675111748,1565254.88622299,16.0674337714669,1272176.42940675,13.3025889889765,1858581.88239012,83.0675502341282,7.56859989875396,4.16528474747106,4.47828302329258,2.60029336836343,2.28729509254191,1.87798965492915,2614.41133211256,152.325543255001,761.627716275007,10889.7676452639,11708.0738845034,6798.23644906651,5979.93020982702,4909.83743543692,26,YKG
Medium,2002,WDE,CCGO,77,86,44,35,42,61.7184615384615,66.6215384615385,8.86153846153846,6.15538461538462,47.2861538461538,0.0919780263037321,0.174034419093033,1466437.54807644,1602677.74559582,0.537514976008083,224446.702070598,0.455458583218782,153326.293184955,-0.36348055691505,1068585.23612227,83.0675502341282,7.56859989875396,0.926956432240668,1.03530198925581,0.529689389851811,0.421343832836667,0.505612599404001,2614.41133211256,152.325543255001,761.627716275007,2423.44540082463,2706.70525286907,1384.82594332836,1101.56609128392,1321.87930954071,26,YKG
Medium,2002,WDE,SACR,59,85,82,56,3,8.28461538461539,18.8446153846154,18.2953846153846,7.97538461538462,0.346153846153846,3.55171469976229,5.51648161550378,152081.740632616,333575.073775672,5.45696738187155,321016.235119403,3.49220046613007,144520.964288351,0.0595142336322248,7579.36885716724,83.0675502341282,7.56859989875396,0.710265318210382,1.02326359403191,0.987148408360192,0.674150132538668,0.0361151856717144,2614.41133211256,152.325543255001,761.627716275007,1856.92569673576,2675.23193597525,2580.81198529377,1762.50574605428,94.4199506814793,26,YKG
Medium,2002,WDE,COEI,5,8,8,5,0,0.961538461538462,2.46153846153846,2.46153846153846,0.961538461538462,0,1.12920315440643,1.80672504705029,18381.7886839648,47057.3790309498,1.80672504705029,47057.3790309498,1.12920315440643,18381.7886839648,0,0,83.0675502341282,7.56859989875396,0.0601919761195239,0.0963071617912383,0.0963071617912383,0.0601919761195239,0,2614.41133211256,152.325543255001,761.627716275007,157.366584469132,251.786535150611,251.786535150611,157.366584469132,0,26,YKG
Medium,2002,WDE,SNGO,4,4,0,0,4,0.615384615384615,0.615384615384615,0,0,0.615384615384615,1.09666429776979,1.09666429776979,11363.1808063862,11363.1808063862,0,0,0,0,1.09666429776979,11363.1808063862,83.0675502341282,7.56859989875396,0.0481535808956191,0.0481535808956191,0,0,0.0481535808956191,2614.41133211256,152.325543255001,761.627716275007,125.893267575306,125.893267575306,0,0,125.893267575306,26,YKG
Medium,2002,WDE,EMGO,53,56,38,35,18,10.8384615384615,12.5353846153846,6.89846153846154,5.91538461538462,5.34153846153846,1.72392652290943,1.73621269706265,252548.053675109,293803.912199296,1.32080527627989,156745.494688454,1.30851910212667,132663.725081417,0.415407420782755,118883.606476907,83.0675502341282,7.56859989875396,0.638034946866954,0.674150132538668,0.457459018508382,0.421343832836667,0.216691114030286,2614.41133211256,152.325543255001,761.627716275007,1668.0857953728,1762.50574605428,1195.9860419654,1101.56609128392,566.519704088876,26,YKG
Medium,2002,WDE,BRAN,3,6,6,3,0,0.346153846153846,1.38461538461538,1.38461538461538,0.346153846153846,0,-0.0792882896804237,-0.158576579360847,7795.41408849226,31181.6563539691,-0.158576579360847,31181.6563539691,-0.0792882896804237,7795.41408849226,0,0,83.0675502341282,7.56859989875396,0.0361151856717144,0.0722303713434287,0.0722303713434287,0.0361151856717144,0,2614.41133211256,152.325543255001,761.627716275007,94.4199506814793,188.839901362959,188.839901362959,94.4199506814793,0,26,YKG
Medium,2002,WDE,TUSW,164,260,236,140,24,44.1415384615385,85.2,57.6738461538462,20.0861538461538,17.1138461538462,4.68158631547406,8.06297442339718,1188581.48924598,2346128.98317236,8.9078592230898,1468548.95753073,5.52647111516668,494686.360377929,-0.844884799692624,392921.565348097,83.0675502341282,7.56859989875396,1.97429681672038,3.12998275821524,2.84106127284153,1.68537533134667,0.288921485373715,2614.41133211256,152.325543255001,761.627716275007,5161.62397058753,8183.06239239487,7427.70278694304,4406.2643651357,755.359605451834,26,YKG
Medium,2002,WDE,SPEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0675502341282,7.56859989875396,0,0,0,0,0,2614.41133211256,152.325543255001,761.627716275007,0,0,0,0,0,26,YKG
Medium,2002,WDE,SWANN,45,45,0,0,45,3.32461538461538,3.32461538461538,0,0,3.32461538461538,0.919280273404876,0.919280273404876,98042.9756135665,98042.9756135665,0,0,0,0,0.919280273404876,98042.9756135665,83.0675502341282,7.56859989875396,0.541727785075715,0.541727785075715,0,0,0.541727785075715,2614.41133211256,152.325543255001,761.627716275007,1416.29926022219,1416.29926022219,0,0,1416.29926022219,26,YKG
Medium,2002,WDE,TAVS,72,87,74,59,13,68.2646153846154,100.075384615385,80.6953846153846,51.8046153846154,2.18,15.4362651190392,18.5346902622849,1016931.45412328,1498805.0315265,15.9142108353242,1257336.48643629,12.8157856920785,806312.141759845,2.62047942696066,33296.7760589143,83.0675502341282,7.56859989875396,0.866764456121144,1.04734038447972,0.890841246568954,0.710265318210382,0.156499137910762,2614.41133211256,152.325543255001,761.627716275007,2266.0788163555,2738.1785697629,2329.02545014316,1856.92569673576,409.153119619744,26,YKG
V High,2002,WDE,SPEI,168,272,272,168,0,12.765037593985,30.250626566416,30.250626566416,12.765037593985,0,2.55390227098492,3.90097565978179,15756.6087032279,37417.0463188197,3.90097565978179,37417.0463188197,2.55390227098492,15756.6087032279,0,0,174.331502796112,2.38568038520649,0.96368124696592,1.56024582842101,1.56024582842101,0.96368124696592,0,1400.33922639048,65.7348328049994,328.674164024997,1349.48065186327,2184.87343635006,2184.87343635006,1349.48065186327,0,57,YKG
V High,2002,WDE,GWFG,3484,3784,1908,1608,1876,2505.46679197995,2827.38408521303,605.360902255639,450.526315789474,1128.33145363409,48.5611984772888,52.3704089640603,2376924.6248577,2628474.11303067,26.7278745553509,479477.622560159,22.9186640685794,361401.934717671,25.6425344087094,1335800.78197054,174.331502796112,2.38568038520649,19.9849134787456,21.7057728483276,10.9446655905415,9.22380622095952,10.7611072577861,1400.33922639048,65.7348328049994,328.674164024997,27985.6582803074,30395.4451586347,15326.2445461615,12916.4576678342,15069.2006124732,57,YKG
V High,2002,WDE,CCGO,3636,4541,3596,2691,945,2229.24060150376,3378.19047619048,2178.43859649123,1249.3477443609,351.748120300752,46.036782326448,58.9463596369402,2109594.82881521,3017141.4480504,49.7536910965704,1787321.75243142,36.8441137860783,1065762.17625082,9.19266854036974,504716.899895126,174.331502796112,2.38568038520649,20.8568155593338,26.0480746575729,20.6273676433896,15.4361085451505,5.4207070141833,1400.33922639048,65.7348328049994,328.674164024997,29206.6169653266,36476.1407149472,28885.3120482163,21615.7882985956,7590.82866673091,57,YKG
V High,2002,WDE,SWANN,124,124,0,0,124,4.89724310776942,4.89724310776942,0,0,4.89724310776942,1.96059420151651,1.96059420151651,5193.26606487781,5193.26606487781,0,0,0,0,1.96059420151651,5193.26606487781,174.331502796112,2.38568038520649,0.711288539427226,0.711288539427226,0,0,0.711288539427226,1400.33922639048,65.7348328049994,328.674164024997,996.04524304194,996.04524304194,0,0,996.04524304194,57,YKG
V High,2002,WDE,SACR,130,227,220,123,7,5.63408521303258,17.2318295739348,17.265664160401,5.49248120300752,0.431077694235589,1.71139337904626,3.05675162362645,6905.76394027896,20860.3601225087,3.00695710720113,21110.0163805862,1.66159886262094,6791.52804845393,0.0497945164253201,675.057893036492,174.331502796112,2.38568038520649,0.745705726818866,1.30211692298371,1.26196353769347,0.70555234152862,0.0401533852902467,1400.33922639048,65.7348328049994,328.674164024997,1044.24098060849,1823.40540460097,1767.17704410667,988.012620114182,56.2283604943031,57,YKG
V High,2002,WDE,COEI,36,48,48,36,0,1.84398496240601,2.84962406015038,2.84962406015038,1.84398496240601,0,0.74261481025241,1.03742464862913,2567.56699056115,3852.414223849,1.03742464862913,3852.414223849,0.74261481025241,2567.56699056115,0,0,174.331502796112,2.38568038520649,0.20650312434984,0.27533749913312,0.27533749913312,0.20650312434984,0,1400.33922639048,65.7348328049994,328.674164024997,289.174425399273,385.565900532364,385.565900532364,289.174425399273,0,57,YKG
V High,2002,WDE,TAVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.331502796112,2.38568038520649,0,0,0,0,0,1400.33922639048,65.7348328049994,328.674164024997,0,0,0,0,0,57,YKG
V High,2002,WDE,SNGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.331502796112,2.38568038520649,0,0,0,0,0,1400.33922639048,65.7348328049994,328.674164024997,0,0,0,0,0,57,YKG
V High,2002,WDE,EMGO,1207,1444,1068,831,376,251.932957393484,316.619047619048,171.233082706767,118.498120300752,42.780701754386,13.5125501609628,16.5264511963498,280694.91228241,323518.897674142,12.5578345523779,167470.141579412,9.54393351699079,128014.338921665,3.96861664397197,57584.7107007166,174.331502796112,2.38568038520649,6.92359086361824,8.28306976558802,6.12625935571192,4.76678045374214,2.15681040987611,1400.33922639048,65.7348328049994,328.674164024997,9695.3758738034,11599.1075076819,8578.84128684509,6675.10965296655,3020.26622083685,57,YKG
V High,2002,WDE,BRAN,2021,2192,784,613,1408,2529.10964912281,2750.43107769424,270.438596491228,183.117167919799,1739.0701754386,32.0296218152447,34.4825246781977,3300840.93166454,3541074.80191551,11.7082722452801,334265.928727772,9.2553693823271,231102.98681206,22.7742524329176,2391803.01074318,174.331502796112,2.38568038520649,11.5928559530841,12.5737457937458,4.49717915250763,3.51628931184589,8.07656664123818,1400.33922639048,65.7348328049994,328.674164024997,16233.9309369981,17607.5094576446,6297.57637536194,4923.9978547154,11309.9330822827,57,YKG
V High,2002,WDE,TUSW,844,1147,736,433,411,478.479949874687,539.502506265664,80.2957393483709,27.1021303258145,417.883458646617,9.54287826731218,13.5781507610261,692400.999200331,727031.75752521,8.72924725935777,76933.883673175,4.6939747656439,28984.2186502507,4.84890350166829,639583.592565607,174.331502796112,2.38568038520649,4.84135102642402,6.57941898970184,4.22184165337451,2.48377369009669,2.35757733632734,1400.33922639048,65.7348328049994,328.674164024997,6779.5337510274,9213.41849813794,5912.01047482958,3478.12572771903,3301.40802330836,57,YKG
High,2003,JIH,BRAN,160,160,18,18,142,74.0625889046942,74.0625889046942,1.82361308677098,1.82361308677098,70.9018492176387,3.12175861244995,3.12175861244995,468006.760345323,468006.760345323,0.239967834064592,12215.1163420164,0.239967834064592,12215.1163420164,2.88179077838536,451880.534713451,100.758679929446,1.87574271108787,1.58795252291948,1.58795252291948,0.178644658828442,0.178644658828442,1.40930786409104,1458.90202237965,105.49763611,527.48818055,2316.6671471301,2316.6671471301,260.625054052137,260.625054052137,2056.04209307797,38,YKG
High,2003,JIH,CCGO,1102,1179,564,487,615,761.459459459459,817.701991465149,169.866287339972,137.073257467994,382.424608819346,11.6164787661088,12.8674545206027,4971922.05009388,5255008.13974818,6.29789803676274,1074464.67229796,5.04692228226884,897621.150059849,6.56955648383994,2528371.21345399,100.758679929446,1.87574271108787,10.9370230016079,11.7012251532629,5.59753264329118,4.83333049163618,6.10369250997176,1458.90202237965,105.49763611,527.48818055,15956.0449758586,17070.941040415,8166.25169363362,7051.35562907726,8904.68934678134,38,YKG
High,2003,JIH,EMGO,330,353,186,163,167,97.8975817923186,104.9679943101,24.5832147937411,19.4544807965861,51.7048364153627,6.94910300797,7.4680302665304,492611.684824888,514111.874951857,2.89935473033941,137734.270909822,2.38042747177901,113210.928792704,4.56867553619099,283428.925197253,100.758679929446,1.87574271108787,3.27515207852143,3.50342025369111,1.8459948078939,1.61772663272422,1.65742544579721,1458.90202237965,105.49763611,527.48818055,4778.12599095584,5111.14689335579,2693.12555853875,2360.10465613879,2418.02133481705,38,YKG
High,2003,JIH,GWFG,3324,3416,744,652,2672,18090.8506401138,18156.9615931721,173.655761024182,143.217638691323,16394.0597439545,-2.78721253599648,-2.12252797813637,138042548.361365,138998548.480361,8.5810501356637,1013789.16772397,7.9163655778036,810662.674138864,-10.7035781138001,124213280.563588,100.758679929446,1.87574271108787,32.9897136636523,33.902786364331,7.3839792315756,6.47090653089689,26.5188071327554,1458.90202237965,105.49763611,527.48818055,48128.7599816279,49460.8435912277,10772.502234155,9440.41862455518,38688.3413570728,38,YKG
High,2003,JIH,SACR,129,170,104,63,66,25.9210526315789,30.6884779516358,7.22617354196302,2.98790896159317,20.7937411095306,3.8007494456608,4.44756463161987,130890.351272846,142826.222703653,1.52530138020181,41283.3484921085,0.878486194242742,17820.2583484455,2.92226325141806,120743.565806837,100.758679929446,1.87574271108787,1.28028672160383,1.68719955560195,1.03216913989766,0.625256305899546,0.655030415704287,1458.90202237965,105.49763611,527.48818055,1867.81288737365,2461.45884382574,1505.83364563457,912.187689182479,955.625198191168,38,YKG
